"ID","Key","Value"
"id-470684","Name (en)","Personal certificate"
"id-470684","Search term","diploma"
"id-470684","Search term","getuigschrift"
"id-470684","Search term","opleiding"
"id-470684","Search term","training"
"id-470684","Search term","cursus"
"id-470684","Source","waardedocument (HORA)"
"id-718812","Code","E.1.1.1"
"id-718812","Level","3"
"id-718812","Name (en)","Perform external and internal analysis"
"id-718812","Documentation (en)","The ability to analyze which external and internal developments influence the company's mission, vision and strategy."
"id-718813","Code","E.1.3.3"
"id-718813","Level","3"
"id-718813","Name (en)","Manage change initiatives"
"id-718813","Documentation (en)","The ability to monitor and adjust the progress of projects, programs, epics and features."
"id-481149","Level","3"
"id-481149","Name (en)","Grid calculation"
"id-481149","Source","scenario (Regeling investeringsplan en kwaliteit elektriciteit en gas)"
"id-481149","Search term","scenario"
"id-481149","Search term","netsimulatie"
"id-481149","Search term","loadflowberekening"
"id-481149","Search term","kortsluitberekening"
"id-481149","Search term","stabiliteitsberekening"
"id-718723","Code","C.3.1.7"
"id-718723","Level","3"
"id-718723","Name (en)","Obtain route permits / establish business rights"
"id-718723","Documentation (en)","The ability to obtain route permits and to establish business rights."
"id-479255","Level","3"
"id-479255","Name (en)","Execution permit"
"id-479255","Source","vergunning (Taskforce Vereenvoudiging Vergunningen)"
"id-718759","Code","C.2.1.4"
"id-718759","Level","3"
"id-718759","Name (en)","Remotely operate energy grids"
"id-718759","Documentation (en)","The ability to effect control actions on grid components and take a grid part into or out of operation (remote switching), including controlling the sequence of these actions. This can be in the context of maintenance as well as for new construction. Circuit plans are input for this."
"id-736033","Level","3"
"id-736033","Name (en)","Financial report"
"id-736033","Source","jaarrekening (Boek 2 van het Burgerlijk Wetboek, artikel 361)"
"id-736033","Search term","financieel jaarverslag"
"id-736033","Search term","jaarrekening"
"id-718823","Code","C.1.1.6"
"id-718823","Level","3"
"id-718823","Name (en)","Monitor and influence customer experience"
"id-718823","Documentation (en)","The ability to measure, monitor and influence the customer experience through various (social media) channels."
"id-3d4e87dfad0941669c9555868306d63b","Level","3"
"id-3d4e87dfad0941669c9555868306d63b","Code","C.F.1.3.1"
"id-3d4e87dfad0941669c9555868306d63b","Name (en)","Invoice and collect energy transport"
"id-736098","Level","3"
"id-736098","Name (en)","Process"
"id-736098","Source","proces (Wikipedia)"
"id-736098","Search term","waardestroom"
"id-736098","Search term","workflow"
"id-736098","Search term","procesbeschrijving"
"id-718704","Code","C.2.1.1"
"id-718704","Level","3"
"id-718704","Name (en)","Monitor energy transport"
"id-718704","Documentation (en)","The ability to monitor the energy injection and offtake for the grid and transport problems."
"id-718844","Code","E.1.4.6"
"id-718844","Level","3"
"id-718844","Name (en)","Manage legal affairs"
"id-718844","Documentation (en)","The ability to manage and monitor legal aspects of the organization. This includes assessing legal risks, providing legal advice, preparing legal files and legal documents and conducting legal proceedings (including regulation)."
"id-736023","Level","3"
"id-736023","Name (en)","Liquid asset"
"id-736023","Source","liquide middelen (Wikipedia)"
"id-736023","Search term","bankrekening"
"id-736023","Search term","banktegoed"
"id-736023","Search term","kastegoed"
"id-7aeebea649054abc96ab33dbf0c8b85d","Level","3"
"id-7aeebea649054abc96ab33dbf0c8b85d","Code","C.D2.5.1.1"
"id-7aeebea649054abc96ab33dbf0c8b85d","Name (en)","Include grid components disturbance recovery in life cycle management"
"id-718736","Code","C.5.3.1"
"id-718736","Level","3"
"id-718736","Name (en)","Create preliminary and final designs of energy grids"
"id-718736","Documentation (en)","The ability to create preliminary and final designs of energy grids, taking into account (technical) guidelines and function design/program requirements."
"id-8ab8dfdf7f7043deb308c13deb06d053","Level","3"
"id-8ab8dfdf7f7043deb308c13deb06d053","Code","C.E.4.2.2"
"id-8ab8dfdf7f7043deb308c13deb06d053","Name (en)","Prequalify capacity service"
"id-468924","Level","3"
"id-468924","Name (en)","Position"
"id-468924","Search term","functie"
"id-468924","Search term","formatieplaats"
"id-468924","Search term","positie"
"id-d41cab0e6c224bc9a754247adb8137b9","Code","C.A.2.1.3"
"id-d41cab0e6c224bc9a754247adb8137b9","Level","3"
"id-d41cab0e6c224bc9a754247adb8137b9","Name (en)","Activate connection for the energy market"
"id-469207","Level","3"
"id-469207","Name (en)","Grid function"
"id-469207","Source","functionele entiteit (NEN 2660)"
"id-469207","Search term","assetfunctie"
"id-469207","Search term","nettopologie"
"id-469207","Search term","connectiviteit"
"id-469207","Search term","voedingsgebied"
"id-469207","Search term","primaire netfunctie"
"id-469207","Search term","secundaire netfunctie"
"id-469207","Search term","tertiaire netfunctie"
"id-469207","Search term","telecomnetfunctie"
"id-469207","Note","De netfuncties worden onderscheiden naar primair, secundiar, tertiair en telecom. Primaire netfunctie: een netfunctie voor energietransport. Secundaire netfunctie: een netfunctie voor het meten en/of sturen (inclusief beveiligen) van energietransport. Tertiaire netfunctie: een facilitaire voorziening voor de fysieke bescherming en/of ondersteuning van netcomponenten. Telecomnetfunctie: een onderdeel van een telecommunicatienetwerk bedoeld voor gegevensoverdracht van of naar een netfunctie."
"id-736284","Code","E.3.3.2"
"id-736284","Level","3"
"id-736284","Name (en)","Redeploy employees"
"id-736284","Documentation (en)","The ability to (voluntarily or forcibly) redeploy employees. This also includes managing succession."
"id-679b660525754874996a85273d0da214","Level","3"
"id-679b660525754874996a85273d0da214","Code","C.H.1.2.2"
"id-679b660525754874996a85273d0da214","Name (en)","Agree dataproduct"
"id-736077","Level","3"
"id-736077","Name (en)","Recruitment"
"id-736077","Search term","vacature"
"id-736077","Source","vacature (Wikipedia)"
"id-470995","Level","3"
"id-470995","Name (en)","Worker remuneration"
"id-470995","Search term","salaris"
"id-470995","Search term","arbeidsloon"
"id-470995","Search term","stagevergoeding"
"id-470995","Search term","vrijwilligersvergoeding"
"id-470995","Search term","reiskosten"
"id-470995","Search term","onkostendeclaratie"
"id-470995","Search term","onkostenvergoeding"
"id-736090","Level","3"
"id-736090","Name (en)","Human resource plan"
"id-723007","Code","C.5.4.5"
"id-723007","Level","3"
"id-723007","Name (en)","Maintain equipment"
"id-723007","Documentation (en)","The ability to maintain equipment. This includes (re)calibrating measuring equipment, maintaining tools and work clothing."
"id-722927","Level","3"
"id-722927","Name (en)","Transport analysis"
"id-722927","Source","(loadflow)analyse (Netcode elektriciteit)"
"id-722927","Search term","loadflowanalyse"
"id-722927","Search term","netveiligheidsanalyse"
"id-722927","Search term","netberekening"
"id-722927","Search term","transportberekening"
"id-722927","Search term","transportprobleem"
"id-722927","Search term","restcapaciteit"
"id-722927","Search term","fysieke congestie"
"id-736142","Level","3"
"id-736142","Name (en)","SHEQ incident"
"id-736142","Source","incident (ISO 45001)"
"id-736142","Search term","VGMK-melding"
"id-736142","Search term","VGMK-registratie"
"id-736142","Search term","veiligheid gezondheid welzijn milieu kwaliteit (VGWM VGM VMK)"
"id-736142","Search term","ongeval"
"id-736142","Search term","onveilige situatie"
"id-736142","Search term","milieu-incident"
"id-736142","Note","Dit betreft zowel voorvallen die daadwerkelijk schade of letsel tot gevolg hadden als voorvallen die dat onder andere omstandigheden hadden kunnen hebben. VGMK staat voor veiligheid, gezondheid, milieu en kwaliteit."
"id-736493","Code","E.3.3.3"
"id-736493","Level","3"
"id-736493","Name (en)","Reward employees"
"id-736493","Documentation (en)","The ability to reward employees for performance. This includes salaries, expenses and other compensation."
"id-736547","Code","E.3.1.2"
"id-736547","Level","3"
"id-736547","Name (en)","Develop and manage employee plans"
"id-736547","Documentation (en)","The ability to establish and manage employee plans. These plans also include the formation plans and the (strategic and tactical) personnel plans (SPP/TPP)."
"id-718756","Code","C.2.3.1"
"id-718756","Level","3"
"id-718756","Name (en)","Plan and analyse energy transport"
"id-718756","Documentation (en)","The ability to estimate the load on the energy grid in the short term, including identifying congestion, balance differences and processing the results of adjustment actions (e.g. switching actions and direct and/or market flex call). Creating the inclusive insight that is necessary to be able to draw up a T-forecast (transport forecast)."
"id-2ba43f1c1aed4cdea5ec2379b26b17d9","Level","3"
"id-2ba43f1c1aed4cdea5ec2379b26b17d9","Code","C.B.1.2.1"
"id-2ba43f1c1aed4cdea5ec2379b26b17d9","Name (en)","Offer reconstruction"
"id-469299","Level","3"
"id-469299","Name (en)","Purchase order"
"id-469299","Search term","bestelling"
"id-729583","Level","3"
"id-729583","Name (en)","Grid strategy"
"id-736280","Code","E.3.2.2"
"id-736280","Level","3"
"id-736280","Name (en)","Contract employees"
"id-736280","Documentation (en)","The ability to hire employees. This not only concerns permanent employees, but also includes hiring temporary employees and interns and onboarding employees."
"id-475596","Level","3"
"id-475596","Name (en)","Purchase agreement"
"id-475596","Search term","inkoopcontract"
"id-475596","Search term","verwerkersovereenkomst"
"id-475596","Search term","aanbesteding"
"id-475596","Search term","raamcontract"
"id-475596","Search term","raamovereenkomst"
"id-736465","Code","E.6.1.1"
"id-736465","Level","3"
"id-736465","Name (en)","Develop and manage real estate strategy and plans"
"id-736465","Documentation (en)","The ability to establish and manage corporate building strategy and plans. This also includes the housing plan."
"id-47fa34462e1d47ca8fec05aee11fd37d","Level","3"
"id-47fa34462e1d47ca8fec05aee11fd37d","Code","C.D2.5.1.1"
"id-47fa34462e1d47ca8fec05aee11fd37d","Name (en)","Execute disturbance recovery work"
"id-469480","Level","3"
"id-469480","Name (en)","Customer agreement"
"id-469480","Source","overeenkomst (contract) (Wikipedia)"
"id-469480","Search term","klantopdracht"
"id-469480","Search term","klantorder"
"id-469480","Search term","capaciteitssturingscontract (CSC)"
"id-469480","Search term","aansluit- en transportovereenkomst (ATO)"
"id-468977","Level","3"
"id-468977","Name (en)","Competency"
"id-468977","Search term","kwalificatie"
"id-718764","Code","C.1.4.2"
"id-718764","Level","3"
"id-718764","Name (en)","Determine disturbance compensation"
"id-718764","Documentation (en)","The ability to determine financial compensation for customers in the event of a prolonged service outage."
"id-1370961c96d84e6f8e4654fb4d77bdc8","Level","3"
"id-1370961c96d84e6f8e4654fb4d77bdc8","Code","C.E.4.3.1"
"id-1370961c96d84e6f8e4654fb4d77bdc8","Name (en)","Answer market question about adjustable power"
"id-472747","Level","3"
"id-472747","Name (en)","Damage recovery"
"id-718789","Code","C.6.2.3"
"id-718789","Level","3"
"id-718789","Name (en)","Manage congestion areas"
"id-718789","Documentation (en)","The ability to manage congestion areas"
